image_filename,scenario_id,group_id,prompt_group,event_label,sample_role,split,split_reason
461_h17-partial-body-causing-illusion-01.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
462_h17-partial-body-causing-illusion-02.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
463_h17-partial-body-causing-illusion-03.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
464_h17-partial-body-causing-illusion-04.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
465_h17-partial-body-causing-illusion-05.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
466_h17-partial-body-causing-illusion-06.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
467_h17-partial-body-causing-illusion-07.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
468_h17-partial-body-causing-illusion-08.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
469_h17-partial-body-causing-illusion-09.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
46_p05-side-lying-on-floor-06.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
470_h17-partial-body-causing-illusion-10.png,pf_v2_aigc_h17-partial-body-causing-illusion,pf_v2_aigc_h17-partial-body-causing-illusion,h17-partial-body-causing-illusion,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
471_h18-screen-mirror-photo-depiction-01.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
472_h18-screen-mirror-photo-depiction-02.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
473_h18-screen-mirror-photo-depiction-03.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
474_h18-screen-mirror-photo-depiction-04.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
475_h18-screen-mirror-photo-depiction-05.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
476_h18-screen-mirror-photo-depiction-06.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
477_h18-screen-mirror-photo-depiction-07.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
478_h18-screen-mirror-photo-depiction-08.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
479_h18-screen-mirror-photo-depiction-09.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
47_p05-side-lying-on-floor-07.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
480_h18-screen-mirror-photo-depiction-10.png,pf_v2_aigc_h18-screen-mirror-photo-depiction,pf_v2_aigc_h18-screen-mirror-photo-depiction,h18-screen-mirror-photo-depiction,0,hard_negative,HOLDOUT,sealed remaining role-group tranche
481_u01-severely-occluded-tiny-blurry-01.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
482_u01-severely-occluded-tiny-blurry-02.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
483_u01-severely-occluded-tiny-blurry-03.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
484_u01-severely-occluded-tiny-blurry-04.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
485_u01-severely-occluded-tiny-blurry-05.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
486_u01-severely-occluded-tiny-blurry-06.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
487_u01-severely-occluded-tiny-blurry-07.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
488_u01-severely-occluded-tiny-blurry-08.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
489_u01-severely-occluded-tiny-blurry-09.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
48_p05-side-lying-on-floor-08.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
490_u01-severely-occluded-tiny-blurry-10.png,pf_v2_aigc_u01-severely-occluded-tiny-blurry,pf_v2_aigc_u01-severely-occluded-tiny-blurry,u01-severely-occluded-tiny-blurry,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
491_u02-unclear-support-surface-partial-body-01.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
492_u02-unclear-support-surface-partial-body-02.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
493_u02-unclear-support-surface-partial-body-03.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
494_u02-unclear-support-surface-partial-body-04.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
495_u02-unclear-support-surface-partial-body-05.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
496_u02-unclear-support-surface-partial-body-06.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
497_u02-unclear-support-surface-partial-body-07.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
498_u02-unclear-support-surface-partial-body-08.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
499_u02-unclear-support-surface-partial-body-09.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
49_p05-side-lying-on-floor-09.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
500_u02-unclear-support-surface-partial-body-10.png,pf_v2_aigc_u02-unclear-support-surface-partial-body,pf_v2_aigc_u02-unclear-support-surface-partial-body,u02-unclear-support-surface-partial-body,uncertain,uncertain,DEV,uncertain qualitative pool; excluded from formal metrics and holdout
50_p05-side-lying-on-floor-10.png,pf_v2_aigc_p05-side-lying-on-floor,pf_v2_aigc_p05-side-lying-on-floor,p05-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
51_p06-side-lying-on-floor-01.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
52_p06-side-lying-on-floor-02.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
53_p06-side-lying-on-floor-03.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
54_p06-side-lying-on-floor-04.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
55_p06-side-lying-on-floor-05.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
56_p06-side-lying-on-floor-06.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
57_p06-side-lying-on-floor-07.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
58_p06-side-lying-on-floor-08.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
59_p06-side-lying-on-floor-09.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
60_p06-side-lying-on-floor-10.png,pf_v2_aigc_p06-side-lying-on-floor,pf_v2_aigc_p06-side-lying-on-floor,p06-side-lying-on-floor,1,positive,DEV,first deterministic role-group tranche
61_p07-irregular-sprawled-posture-01.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
62_p07-irregular-sprawled-posture-02.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
63_p07-irregular-sprawled-posture-03.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
64_p07-irregular-sprawled-posture-04.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
65_p07-irregular-sprawled-posture-05.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
66_p07-irregular-sprawled-posture-06.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
67_p07-irregular-sprawled-posture-07.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
68_p07-irregular-sprawled-posture-08.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
69_p07-irregular-sprawled-posture-09.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
70_p07-irregular-sprawled-posture-10.png,pf_v2_aigc_p07-irregular-sprawled-posture,pf_v2_aigc_p07-irregular-sprawled-posture,p07-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
71_p08-irregular-sprawled-posture-01.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
72_p08-irregular-sprawled-posture-02.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
73_p08-irregular-sprawled-posture-03.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
74_p08-irregular-sprawled-posture-04.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
75_p08-irregular-sprawled-posture-05.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
76_p08-irregular-sprawled-posture-06.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
77_p08-irregular-sprawled-posture-07.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
78_p08-irregular-sprawled-posture-08.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
79_p08-irregular-sprawled-posture-09.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
80_p08-irregular-sprawled-posture-10.png,pf_v2_aigc_p08-irregular-sprawled-posture,pf_v2_aigc_p08-irregular-sprawled-posture,p08-irregular-sprawled-posture,1,positive,DEV,first deterministic role-group tranche
81_p09-partially-occluded-fallen-person-01.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
82_p09-partially-occluded-fallen-person-02.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
83_p09-partially-occluded-fallen-person-03.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
84_p09-partially-occluded-fallen-person-04.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
85_p09-partially-occluded-fallen-person-05.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
86_p09-partially-occluded-fallen-person-06.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
87_p09-partially-occluded-fallen-person-07.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
88_p09-partially-occluded-fallen-person-08.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
89_p09-partially-occluded-fallen-person-09.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
90_p09-partially-occluded-fallen-person-10.png,pf_v2_aigc_p09-partially-occluded-fallen-person,pf_v2_aigc_p09-partially-occluded-fallen-person,p09-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
91_p10-partially-occluded-fallen-person-01.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
92_p10-partially-occluded-fallen-person-02.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
93_p10-partially-occluded-fallen-person-03.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
94_p10-partially-occluded-fallen-person-04.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
95_p10-partially-occluded-fallen-person-05.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
96_p10-partially-occluded-fallen-person-06.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
97_p10-partially-occluded-fallen-person-07.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
98_p10-partially-occluded-fallen-person-08.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
99_p10-partially-occluded-fallen-person-09.png,pf_v2_aigc_p10-partially-occluded-fallen-person,pf_v2_aigc_p10-partially-occluded-fallen-person,p10-partially-occluded-fallen-person,1,positive,DEV,first deterministic role-group tranche
