diagnostic_id,expected_v4_outcome,selection_basis,item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,image_path,image_sha256,image_sha_basis,prompt_path,prompt_sha256,taxonomy,old_role,old_label,ground_truth,metric_stratum,source_provenance_status,gt_type,gt_source,human_semantic_review_required,formal_v3_evaluation,person_detected,detector_confidence,detector_box_area_ratio,full_view_path,full_view_sha256,crop_view_path,crop_view_sha256,view_count,diagnostic_class,expected_pose_family,diagnostic_original_id,diagnostic_original_selection_basis,operational_id,experiment_stratum,experiment_role,phase,request_id
PFV4DEV_0402,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_POS_PRONE_G001_V01,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V01,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V01.png,44e5213eb3e5ed91efe3db9cea4669d392fafb8d616ba975abd18e7b6ff487b0,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V01.txt,a323736a5ed2a64780e438a3eebde0f1823ee89ef5a90f83b219b46430e17b5f,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8419154286384583,0.0815880620459696,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0402/full_scene.jpg,101aaabe41fe56f80a51557d54fc911e605f9591583873d3757d33e58ed8e393,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0402/person_crop.jpg,5dfa01e203e0fa7a5e2eb4aaaf49c841475f785523fa1797ed50140298900efb,2,lying,lying,PFV4D_0056,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0402,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0056
PFV4DEV_0403,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_POS_PRONE_G001_V02,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V02,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V02.png,2b44eaabf8fff5f3df8035f7d2590bc9ab8dd5a71ff93ec0eae05b56b5459977,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V02.txt,3cf49b6c5800a0f64c98aeb63e16402c934d576c2d0555a2009ec900bf32a443,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8363440632820129,0.047115549332132405,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0403/full_scene.jpg,21ea72e7cb8d161b916be232d72d057a06ca5c272a56f3a2a28dbe84b55dac5a,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0403/person_crop.jpg,008d069f45970ef4297439e2a9c7950091d54da4c6e82d6ee997b51feef57d19,2,lying,lying,PFV4D_0057,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0403,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0057
PFV4DEV_0404,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_POS_PRONE_G001_V03,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V03,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V03.png,4ff63469df9a231910a897a56257408881bf7deb8ffbc6a390ca0257ca988147,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V03.txt,94e8865284deea85d8368bdcb4fb87c37b5ccae7bb98749d9bc949355b7efe92,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8383229970932007,0.11999196327165312,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0404/full_scene.jpg,d114b40a99faf26a3d744063a2164cf68716ca09377757ddc144aa11c14cd1a9,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0404/person_crop.jpg,467fe5a8a315437d2864a52153e67261802815965b1d27ef780323c93a59c402,2,lying,lying,PFV4D_0058,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0404,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0058
PFV4DEV_0405,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_POS_PRONE_G001_V04,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V04,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V04.png,0f9a47785f5255a87ca5b63b577704d9da8d8d75966a94f6e7a2f57dd9912965,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V04.txt,569f3ab96d127c1a77f213a4f6487594c5a5218b722fc13c4995058cc1aa458d,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9139185547828674,0.18869547956017346,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0405/full_scene.jpg,868a2d628f5b6491ce2655b770fdc7cfd2d88bb890cc0cbf34bf717d12b037d2,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0405/person_crop.jpg,a728e4fb82b83e3f05194de6552c5937a0d5063d0188e420b4a9b09797851d62,2,lying,lying,PFV4D_0059,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0405,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0059
PFV4DEV_0406,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,P4D_PLAN::PF_P4D_POS_PRONE_G001_V05,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G001_V05,,PF_P4D_POS_PRONE_G001,NEW_DESIGN,V3_DEV,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_PRONE_G001_V05.png,88248d505e415a2aa8b8af9e980baf8e7eef22bb497d46d778c990e2b0942ad2,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G001_V05.txt,6b3a19183abcddd3019246d3529aaff05c0c1394f948fa7cfb9395dff6ed777c,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.907950758934021,0.10769899094535504,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0406/full_scene.jpg,403b938bc947cbde7c22bfe5d0edc006385a65f4bdce73213944d8d12ee514e3,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0406/person_crop.jpg,3cc9cd4616913a85d3eea294f7cb8f9dfb37c78826ad734c7f5b5d3a52a7abc8,2,lying,lying,PFV4D_0060,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0406,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0060
PFV4DEV_0061,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004002,V2_ORIGINAL_SYNTHETIC_500,21_p03-prone-on-floor-01,IMG_004002,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/21_p03-prone-on-floor-01.png,f0afef1f06a16d9f91cbc9eb9a52cecd79d692a10c0624b6f169255a562f6374,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/21_p03-prone-on-floor-01.txt,6a930f25e9052b7138e3d818d094cfc97049267377a7586c4e199432b20ea58b,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9166774749755859,0.24247284510613235,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0061/full_scene.jpg,933005d400d607899a10af03465fa4f907a58e628c8faea4a07194981c308b25,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0061/person_crop.jpg,dbad648b6ca780597f62bb384b6469cf4b2b6ba09a8cb920b4b2a095648d9a6f,2,lying,lying,PFV4D_0061,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0061,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0061
PFV4DEV_0072,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004003,V2_ORIGINAL_SYNTHETIC_500,22_p03-prone-on-floor-02,IMG_004003,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/22_p03-prone-on-floor-02.png,531968ccc4c4000ca558dc91f46f4aa132767e2df19281d2506c4cbbd62c3e0f,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/22_p03-prone-on-floor-02.txt,7098ca4f50f689b2580a8069b264bcfba3914acc2561e1b9c8e153b79051fa11,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.822796106338501,0.20266174214910143,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0072/full_scene.jpg,0cb965626041f1f0b9faee96f7c18ce0582937733efbb32896cab618f04a8854,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0072/person_crop.jpg,9d23d9c7bd1b80bc1235daf9354d747dffb6b4afaa63edc04a24453d6a330c29,2,lying,lying,PFV4D_0062,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0072,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0062
PFV4DEV_0083,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004004,V2_ORIGINAL_SYNTHETIC_500,23_p03-prone-on-floor-03,IMG_004004,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/23_p03-prone-on-floor-03.png,86547becdc828b66ad9504dc73a3f4554738ec7030b623ec6830ae18fb351a4a,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/23_p03-prone-on-floor-03.txt,bd4f337f850716d078e3d01b294614bc3c6c2e7eb5545614afd186284287f0ae,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9359273314476013,0.2192289343564577,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0083/full_scene.jpg,ef708d3d5cb693f611e07be9392efc75fc07a8cdd041dd34daa890d954b43080,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0083/person_crop.jpg,8c34eb24bbb28ec0fadc77fff2ed3cac020f9b0cf0816ee789d8aadf4ed193d5,2,lying,lying,PFV4D_0063,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0083,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0063
PFV4DEV_0094,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004005,V2_ORIGINAL_SYNTHETIC_500,24_p03-prone-on-floor-04,IMG_004005,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/24_p03-prone-on-floor-04.png,fc2bc25c7a7c65641f3f35cd41cab981571e82d00231d5cb3f676954c03684f1,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/24_p03-prone-on-floor-04.txt,3afeb315e26aa99f8b576fbaa0b83144c2e824be6a7fe87f3ae78400587328bd,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9319137930870056,0.2374513597072718,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0094/full_scene.jpg,59ab7bf9b3cf3b27648306735f2e43d18494243c8dedb5818a1fea2f385790f6,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0094/person_crop.jpg,e26d2c6fdfc490bb64a614edf110d561122eeb315647ed38daf9201c8ccdda75,2,lying,lying,PFV4D_0064,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0094,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0064
PFV4DEV_0105,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004006,V2_ORIGINAL_SYNTHETIC_500,25_p03-prone-on-floor-05,IMG_004006,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/25_p03-prone-on-floor-05.png,562f3ef69ce6291a666cffda86e701c7f20b92195677ac0bffc96dbf792f87e1,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/25_p03-prone-on-floor-05.txt,557a00e8f0ae115d40b3d827ced6a042d16cf552b325a5c183d5cd5be3b784db,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8777728080749512,0.11708359395426894,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0105/full_scene.jpg,8569c12ca4a00c7262913037b7efb7cb5d1f39933287e059d10afa1eb19ebe5e,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0105/person_crop.jpg,2b49c0fa214da368859dd57d394fe1bd5c811e04a81d5022fb810e9cd8394d79,2,lying,lying,PFV4D_0065,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0105,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0065
PFV4DEV_0107,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004007,V2_ORIGINAL_SYNTHETIC_500,26_p03-prone-on-floor-06,IMG_004007,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/26_p03-prone-on-floor-06.png,ffea712d59fccabbaf558579286df4d7fe6c99afeb817ce0bf8dad7d3377a921,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/26_p03-prone-on-floor-06.txt,82a6ef69bd5a46a4d18e618910e3c00131ddef244963a362bf5e980eb0811490,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9011613130569458,0.15775217352940807,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0107/full_scene.jpg,1d3075d2dce7a1f5364e3b69aade979e9f74c4e5ce56a278d0e1a6f8729abee0,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0107/person_crop.jpg,f624d7550b5bde42a6bfd9729d1c2418845b35d769e1d6f4637c4a422d01e356,2,lying,lying,PFV4D_0066,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0107,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0066
PFV4DEV_0108,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004008,V2_ORIGINAL_SYNTHETIC_500,27_p03-prone-on-floor-07,IMG_004008,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/27_p03-prone-on-floor-07.png,6609e71caae836680300eb0b9a5b375fed21f3fc3538aa102667e729b25864b6,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/27_p03-prone-on-floor-07.txt,069a1407727b7bc0060238dd162129e5bf90c906ac59cb49ff3a525e9f0924c4,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.9270421862602234,0.34022717468820857,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0108/full_scene.jpg,baa3cee0535739ca073bd16fd314ce5e450a21dd318133d4bac11d4a4dd0d058,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0108/person_crop.jpg,c4d3e42fa3b57103b72ea8c5bfb18f6ad15c7257b733f2d6c5e958c54a0151ff,2,lying,lying,PFV4D_0067,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0108,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0067
PFV4DEV_0109,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004009,V2_ORIGINAL_SYNTHETIC_500,28_p03-prone-on-floor-08,IMG_004009,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/28_p03-prone-on-floor-08.png,5584ace79f64b843dbea6e6eccf78e5e0700837c1b506bf79c82085f472e285b,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/28_p03-prone-on-floor-08.txt,e2d1b1813fad5dc55c2c485d2f96316c75d3840bb8c9880f318c0803c45e6066,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8376479148864746,0.05068424704038652,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0109/full_scene.jpg,b02ebc642a45c0ef3a09ffa38066e9e64110f4d0274b88c0b7ef0b8fb2c135f9,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0109/person_crop.jpg,a8be6da14f601eb95a0dd65cb112dde9b0563564fb1f10099982b3b94c36fbca,2,lying,lying,PFV4D_0068,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0109,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0068
PFV4DEV_0110,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004010,V2_ORIGINAL_SYNTHETIC_500,29_p03-prone-on-floor-09,IMG_004010,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/29_p03-prone-on-floor-09.png,5e672724004a81b5b2d705c84a7bfb3bd5dadec21ca063c60d35dcc09debb938,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/29_p03-prone-on-floor-09.txt,65061ebf715ad83d65699016b726f9ad39453bf616c01e6732f16a48f1d7ed34,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8798298239707947,0.07111289840088122,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0110/full_scene.jpg,afc3d7e535b51f899f5a5ef5c21109a2f7cacf8b9145d30432da7eff119ef78b,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0110/person_crop.jpg,b0acdaf65257e0fa63bf622f059694955e19a93e9762a0ca257a0b2e1d33a7bf,2,lying,lying,PFV4D_0069,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0110,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0069
PFV4DEV_0120,ALERT_GROUND_LYING,ALL_FROZEN_V3_DEV_ROWS_IN_PARENT_ORDER,V2_ORIGINAL::IMG_004011,V2_ORIGINAL_SYNTHETIC_500,30_p03-prone-on-floor-10,IMG_004011,pf_v2_aigc_p03-prone-on-floor,DEV,V3_DEV,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/30_p03-prone-on-floor-10.png,21a5aa9d0b90a82dff6f58e818f3f4cd2c2c7f83a07fac1b12e2a6bcb2b74a4b,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/30_p03-prone-on-floor-10.txt,74be16d00249bc2b5a34f514c3142a2587e5ca7bba8732256c341956ed880cec,prone_ground_lying,positive,1,positive,positive,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true,true,0.8246027827262878,0.15028522583881568,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0120/full_scene.jpg,12d2a866d221ade32ea0954fae05c181d616c009166023a38a02709e4d49881c,/home/yanbo/net_vlm_person_fallen_v2_optimization/13_person_fallen_v4_pose_attributes/prepared_full_dev/PFV4DEV_0120/person_crop.jpg,e621c79c68f4527b58da0ef816855ebae3682f4d550c9c4e9588703b01525477,2,lying,lying,PFV4D_0070,FROZEN_TAXONOMY_AND_STABLE_ID_ONLY,PFV4DEV_0120,ground_lying,PILOT_DEV_115,pilot,V5_B0_PILOT_0070
